/college-football/team/_/id/2132/cincinnati-bearcats,FBS,American
/college-football/team/_/id/151/east-carolina-pirates,FBS,American
/college-football/team/_/id/248/houston-cougars,FBS,American
/college-football/team/_/id/235/memphis-tigers,FBS,American
/college-football/team/_/id/2426/navy-midshipmen,FBS,American
/college-football/team/_/id/2567/smu-mustangs,FBS,American
/college-football/team/_/id/58/south-florida-bulls,FBS,American
/college-football/team/_/id/218/temple-owls,FBS,American
/college-football/team/_/id/2655/tulane-green-wave,FBS,American
/college-football/team/_/id/202/tulsa-golden-hurricane,FBS,American
/college-football/team/_/id/2116/ucf-knights,FBS,American
/college-football/team/_/id/103/boston-college-eagles,FBS,ACC
/college-football/team/_/id/228/clemson-tigers,FBS,ACC
/college-football/team/_/id/150/duke-blue-devils,FBS,ACC
/college-football/team/_/id/52/florida-state-seminoles,FBS,ACC
/college-football/team/_/id/59/georgia-tech-yellow-jackets,FBS,ACC
/college-football/team/_/id/97/louisville-cardinals,FBS,ACC
/college-football/team/_/id/2390/miami-hurricanes,FBS,ACC
/college-football/team/_/id/152/nc-state-wolfpack,FBS,ACC
/college-football/team/_/id/153/north-carolina-tar-heels,FBS,ACC
/college-football/team/_/id/221/pittsburgh-panthers,FBS,ACC
/college-football/team/_/id/183/syracuse-orange,FBS,ACC
/college-football/team/_/id/258/virginia-cavaliers,FBS,ACC
/college-football/team/_/id/259/virginia-tech-hokies,FBS,ACC
/college-football/team/_/id/154/wake-forest-demon-deacons,FBS,ACC
/college-football/team/_/id/239/baylor-bears,FBS,Big 12
/college-football/team/_/id/66/iowa-state-cyclones,FBS,Big 12
/college-football/team/_/id/2305/kansas-jayhawks,FBS,Big 12
/college-football/team/_/id/2306/kansas-state-wildcats,FBS,Big 12
/college-football/team/_/id/201/oklahoma-sooners,FBS,Big 12
/college-football/team/_/id/197/oklahoma-state-cowboys,FBS,Big 12
/college-football/team/_/id/2628/tcu-horned-frogs,FBS,Big 12
/college-football/team/_/id/251/texas-longhorns,FBS,Big 12
/college-football/team/_/id/2641/texas-tech-red-raiders,FBS,Big 12
/college-football/team/_/id/277/west-virginia-mountaineers,FBS,Big 12
/college-football/team/_/id/356/illinois-fighting-illini,FBS,Big Ten
/college-football/team/_/id/84/indiana-hoosiers,FBS,Big Ten
/college-football/team/_/id/2294/iowa-hawkeyes,FBS,Big Ten
/college-football/team/_/id/120/maryland-terrapins,FBS,Big Ten
/college-football/team/_/id/127/michigan-state-spartans,FBS,Big Ten
/college-football/team/_/id/130/michigan-wolverines,FBS,Big Ten
/college-football/team/_/id/135/minnesota-golden-gophers,FBS,Big Ten
/college-football/team/_/id/158/nebraska-cornhuskers,FBS,Big Ten
/college-football/team/_/id/77/northwestern-wildcats,FBS,Big Ten
/college-football/team/_/id/194/ohio-state-buckeyes,FBS,Big Ten
/college-football/team/_/id/213/penn-state-nittany-lions,FBS,Big Ten
/college-football/team/_/id/2509/purdue-boilermakers,FBS,Big Ten
/college-football/team/_/id/164/rutgers-scarlet-knights,FBS,Big Ten
/college-football/team/_/id/275/wisconsin-badgers,FBS,Big Ten
/college-football/team/_/id/2429/charlotte-49ers,FBS,Conference USA
/college-football/team/_/id/2226/florida-atlantic-owls,FBS,Conference USA
/college-football/team/_/id/2229/florida-international-panthers,FBS,Conference USA
/college-football/team/_/id/2348/louisiana-tech-bulldogs,FBS,Conference USA
/college-football/team/_/id/2393/middle-tennessee-blue-raiders,FBS,Conference USA
/college-football/team/_/id/249/north-texas-mean-green,FBS,Conference USA
/college-football/team/_/id/242/rice-owls,FBS,Conference USA
/college-football/team/_/id/5/uab-blazers,FBS,Conference USA
/college-football/team/_/id/2638/utep-miners,FBS,Conference USA
/college-football/team/_/id/2636/utsa-roadrunners,FBS,Conference USA
/college-football/team/_/id/98/western-kentucky-hilltoppers,FBS,Conference USA
/college-football/team/_/id/349/army-black-knights,FBS,FBS Independents
/college-football/team/_/id/252/byu-cougars,FBS,FBS Independents
/college-football/team/_/id/2335/liberty-flames,FBS,FBS Independents
/college-football/team/_/id/166/new-mexico-state-aggies,FBS,FBS Independents
/college-football/team/_/id/87/notre-dame-fighting-irish,FBS,FBS Independents
/college-football/team/_/id/41/uconn-huskies,FBS,FBS Independents
/college-football/team/_/id/113/umass-minutemen,FBS,FBS Independents
/college-football/team/_/id/2006/akron-zips,FBS,Mid-American
/college-football/team/_/id/2050/ball-state-cardinals,FBS,Mid-American
/college-football/team/_/id/189/bowling-green-falcons,FBS,Mid-American
/college-football/team/_/id/2084/buffalo-bulls,FBS,Mid-American
/college-football/team/_/id/2117/central-michigan-chippewas,FBS,Mid-American
/college-football/team/_/id/2199/eastern-michigan-eagles,FBS,Mid-American
/college-football/team/_/id/2309/kent-state-golden-flashes,FBS,Mid-American
/college-football/team/_/id/193/miami-oh-redhawks,FBS,Mid-American
/college-football/team/_/id/2459/northern-illinois-huskies,FBS,Mid-American
/college-football/team/_/id/195/ohio-bobcats,FBS,Mid-American
/college-football/team/_/id/2649/toledo-rockets,FBS,Mid-American
/college-football/team/_/id/2711/western-michigan-broncos,FBS,Mid-American
/college-football/team/_/id/2005/air-force-falcons,FBS,Mountain West
/college-football/team/_/id/68/boise-state-broncos,FBS,Mountain West
/college-football/team/_/id/36/colorado-state-rams,FBS,Mountain West
/college-football/team/_/id/278/fresno-state-bulldogs,FBS,Mountain West
/college-football/team/_/id/62/hawaii-rainbow-warriors,FBS,Mountain West
/college-football/team/_/id/2440/nevada-wolf-pack,FBS,Mountain West
/college-football/team/_/id/167/new-mexico-lobos,FBS,Mountain West
/college-football/team/_/id/21/san-diego-state-aztecs,FBS,Mountain West
/college-football/team/_/id/23/san-jose-state-spartans,FBS,Mountain West
/college-football/team/_/id/2439/unlv-rebels,FBS,Mountain West
/college-football/team/_/id/328/utah-state-aggies,FBS,Mountain West
/college-football/team/_/id/2751/wyoming-cowboys,FBS,Mountain West
/college-football/team/_/id/9/arizona-state-sun-devils,FBS,Pac-12
/college-football/team/_/id/12/arizona-wildcats,FBS,Pac-12
/college-football/team/_/id/25/california-golden-bears,FBS,Pac-12
/college-football/team/_/id/38/colorado-buffaloes,FBS,Pac-12
/college-football/team/_/id/2483/oregon-ducks,FBS,Pac-12
/college-football/team/_/id/204/oregon-state-beavers,FBS,Pac-12
/college-football/team/_/id/24/stanford-cardinal,FBS,Pac-12
/college-football/team/_/id/26/ucla-bruins,FBS,Pac-12
/college-football/team/_/id/30/usc-trojans,FBS,Pac-12
/college-football/team/_/id/254/utah-utes,FBS,Pac-12
/college-football/team/_/id/264/washington-huskies,FBS,Pac-12
/college-football/team/_/id/265/washington-state-cougars,FBS,Pac-12
/college-football/team/_/id/333/alabama-crimson-tide,FBS,SEC
/college-football/team/_/id/8/arkansas-razorbacks,FBS,SEC
/college-football/team/_/id/2/auburn-tigers,FBS,SEC
/college-football/team/_/id/57/florida-gators,FBS,SEC
/college-football/team/_/id/61/georgia-bulldogs,FBS,SEC
/college-football/team/_/id/96/kentucky-wildcats,FBS,SEC
/college-football/team/_/id/99/lsu-tigers,FBS,SEC
/college-football/team/_/id/344/mississippi-state-bulldogs,FBS,SEC
/college-football/team/_/id/142/missouri-tigers,FBS,SEC
/college-football/team/_/id/145/ole-miss-rebels,FBS,SEC
/college-football/team/_/id/2579/south-carolina-gamecocks,FBS,SEC
/college-football/team/_/id/2633/tennessee-volunteers,FBS,SEC
/college-football/team/_/id/245/texas-am-aggies,FBS,SEC
/college-football/team/_/id/238/vanderbilt-commodores,FBS,SEC
/college-football/team/_/id/2026/appalachian-state-mountaineers,FBS,Sun Belt
/college-football/team/_/id/2032/arkansas-state-red-wolves,FBS,Sun Belt
/college-football/team/_/id/324/coastal-carolina-chanticleers,FBS,Sun Belt
/college-football/team/_/id/290/georgia-southern-eagles,FBS,Sun Belt
/college-football/team/_/id/2247/georgia-state-panthers,FBS,Sun Belt
/college-football/team/_/id/256/james-madison-dukes,FBS,Sun Belt
/college-football/team/_/id/309/louisiana-ragin-cajuns,FBS,Sun Belt
/college-football/team/_/id/276/marshall-thundering-herd,FBS,Sun Belt
/college-football/team/_/id/295/old-dominion-monarchs,FBS,Sun Belt
/college-football/team/_/id/6/south-alabama-jaguars,FBS,Sun Belt
/college-football/team/_/id/2572/southern-miss-golden-eagles,FBS,Sun Belt
/college-football/team/_/id/326/texas-state-bobcats,FBS,Sun Belt
/college-football/team/_/id/2653/troy-trojans,FBS,Sun Belt
/college-football/team/_/id/2433/ul-monroe-warhawks,FBS,Sun Belt
/college-football/team/_/id/55/jacksonville-state-gamecocks,FCS,Atlantic Sun Conference
/college-football/team/_/id/2110/central-arkansas-bears,FCS,Atlantic Sun Conference
/college-football/team/_/id/2046/austin-peay-governors,FCS,Atlantic Sun Conference
/college-football/team/_/id/2198/eastern-kentucky-colonels,FCS,Atlantic Sun Conference
/college-football/team/_/id/338/kennesaw-state-owls,FCS,Atlantic Sun Conference
/college-football/team/_/id/2453/north-alabama-lions,FCS,Atlantic Sun Conference
/college-football/team/_/id/16/sacramento-state-hornets,FCS,Big Sky Conference
/college-football/team/_/id/147/montana-state-bobcats,FCS,Big Sky Conference
/college-football/team/_/id/2692/weber-state-wildcats,FCS,Big Sky Conference
/college-football/team/_/id/302/uc-davis-aggies,FCS,Big Sky Conference
/college-football/team/_/id/70/idaho-vandals,FCS,Big Sky Conference
/college-football/team/_/id/149/montana-grizzlies,FCS,Big Sky Conference
/college-football/team/_/id/2502/portland-state-vikings,FCS,Big Sky Conference
/college-football/team/_/id/2458/northern-colorado-bears,FCS,Big Sky Conference
/college-football/team/_/id/2464/northern-arizona-lumberjacks,FCS,Big Sky Conference
/college-football/team/_/id/331/eastern-washington-eagles,FCS,Big Sky Conference
/college-football/team/_/id/304/idaho-state-bengals,FCS,Big Sky Conference
/college-football/team/_/id/13/cal-poly-mustangs,FCS,Big Sky Conference
/college-football/team/_/id/2448/north-carolina-at-aggies,FCS,Big South Conference
/college-football/team/_/id/2241/gardner-webb-bulldogs,FCS,Big South Conference
/college-football/team/_/id/2097/campbell-fighting-camels,FCS,Big South Conference
/college-football/team/_/id/2127/charleston-southern-buccaneers,FCS,Big South Conference
/college-football/team/_/id/2803/bryant-bulldogs,FCS,Big South Conference
/college-football/team/_/id/2523/robert-morris-colonials,FCS,Big South Conference
/college-football/team/_/id/257/richmond-spiders,FCS,Colonial Athletic Association
/college-football/team/_/id/2729/william-mary-tribe,FCS,Colonial Athletic Association
/college-football/team/_/id/160/new-hampshire-wildcats,FCS,Colonial Athletic Association
/college-football/team/_/id/2210/elon-phoenix,FCS,Colonial Athletic Association
/college-football/team/_/id/48/delaware-blue-hens,FCS,Colonial Athletic Association
/college-football/team/_/id/227/rhode-island-rams,FCS,Colonial Athletic Association
/college-football/team/_/id/119/towson-tigers,FCS,Colonial Athletic Association
/college-football/team/_/id/222/villanova-wildcats,FCS,Colonial Athletic Association
/college-football/team/_/id/2405/monmouth-hawks,FCS,Colonial Athletic Association
/college-football/team/_/id/399/albany-great-danes,FCS,Colonial Athletic Association
/college-football/team/_/id/311/maine-black-bears,FCS,Colonial Athletic Association
/college-football/team/_/id/2261/hampton-pirates,FCS,Colonial Athletic Association
/college-football/team/_/id/2619/stony-brook-seawolves,FCS,Colonial Athletic Association
/college-football/team/_/id/43/yale-bulldogs,FCS,Ivy League
/college-football/team/_/id/163/princeton-tigers,FCS,Ivy League
/college-football/team/_/id/108/harvard-crimson,FCS,Ivy League
/college-football/team/_/id/219/pennsylvania-quakers,FCS,Ivy League
/college-football/team/_/id/171/columbia-lions,FCS,Ivy League
/college-football/team/_/id/172/cornell-big-red,FCS,Ivy League
/college-football/team/_/id/225/brown-bears,FCS,Ivy League
/college-football/team/_/id/159/dartmouth-big-green,FCS,Ivy League
/college-football/team/_/id/2428/north-carolina-central-eagles,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/47/howard-bison,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/2415/morgan-state-bears,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/2169/delaware-state-hornets,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/2569/south-carolina-state-bulldogs,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/2450/norfolk-state-spartans,FCS,Mid-Eastern Athletic Conference
/college-football/team/_/id/2571/south-dakota-state-jackrabbits,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2449/north-dakota-state-bison,FCS,Missouri Valley Football Conference
/college-football/team/_/id/155/north-dakota-fighting-hawks,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2460/northern-iowa-panthers,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2754/youngstown-state-penguins,FCS,Missouri Valley Football Conference
/college-football/team/_/id/79/southern-illinois-salukis,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2287/illinois-state-redbirds,FCS,Missouri Valley Football Conference
/college-football/team/_/id/233/south-dakota-coyotes,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2623/missouri-state-bears,FCS,Missouri Valley Football Conference
/college-football/team/_/id/282/indiana-state-sycamores,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2710/western-illinois-leathernecks,FCS,Missouri Valley Football Conference
/college-football/team/_/id/2771/merrimack-warriors,FCS,Northeast Conference
/college-football/team/_/id/2598/st-francis-pa-red-flash,FCS,Northeast Conference
/college-football/team/_/id/2529/sacred-heart-pioneers,FCS,Northeast Conference
/college-football/team/_/id/112358/long-island-university-sharks,FCS,Northeast Conference
/college-football/team/_/id/284/stonehill-skyhawks,FCS,Northeast Conference
/college-football/team/_/id/2184/duquesne-dukes,FCS,Northeast Conference
/college-football/team/_/id/2115/central-connecticut-blue-devils,FCS,Northeast Conference
/college-football/team/_/id/2681/wagner-seahawks,FCS,Northeast Conference
/college-football/team/_/id/2546/southeast-missouri-state-redhawks,FCS,Ohio Valley Conference
/college-football/team/_/id/2630/ut-martin-skyhawks,FCS,Ohio Valley Conference
/college-football/team/_/id/2634/tennessee-state-tigers,FCS,Ohio Valley Conference
/college-football/team/_/id/2635/tennessee-tech-golden-eagles,FCS,Ohio Valley Conference
/college-football/team/_/id/2815/lindenwood-lions,FCS,Ohio Valley Conference
/college-football/team/_/id/93/murray-state-racers,FCS,Ohio Valley Conference
/college-football/team/_/id/2197/eastern-illinois-panthers,FCS,Ohio Valley Conference
/college-football/team/_/id/107/holy-cross-crusaders,FCS,Patriot League
/college-football/team/_/id/2230/fordham-rams,FCS,Patriot League
/college-football/team/_/id/322/lafayette-leopards,FCS,Patriot League
/college-football/team/_/id/2329/lehigh-mountain-hawks,FCS,Patriot League
/college-football/team/_/id/2142/colgate-raiders,FCS,Patriot League
/college-football/team/_/id/2083/bucknell-bison,FCS,Patriot League
/college-football/team/_/id/46/georgetown-hoyas,FCS,Patriot League
/college-football/team/_/id/2900/st-thomas---minnesota-tommies,FCS,Pioneer Football League
/college-football/team/_/id/2168/dayton-flyers,FCS,Pioneer Football League
/college-football/team/_/id/2166/davidson-wildcats,FCS,Pioneer Football League
/college-football/team/_/id/2086/butler-bulldogs,FCS,Pioneer Football League
/college-football/team/_/id/2674/valparaiso-beacons,FCS,Pioneer Football League
/college-football/team/_/id/2368/marist-red-foxes,FCS,Pioneer Football League
/college-football/team/_/id/301/san-diego-toreros,FCS,Pioneer Football League
/college-football/team/_/id/2181/drake-bulldogs,FCS,Pioneer Football League
/college-football/team/_/id/56/stetson-hatters,FCS,Pioneer Football League
/college-football/team/_/id/2413/morehead-state-eagles,FCS,Pioneer Football League
/college-football/team/_/id/2506/presbyterian-blue-hose,FCS,Pioneer Football League
/college-football/team/_/id/2535/samford-bulldogs,FCS,Southern Conference
/college-football/team/_/id/231/furman-paladins,FCS,Southern Conference
/college-football/team/_/id/236/chattanooga-mocs,FCS,Southern Conference
/college-football/team/_/id/2382/mercer-bears,FCS,Southern Conference
/college-football/team/_/id/2717/western-carolina-catamounts,FCS,Southern Conference
/college-football/team/_/id/2747/wofford-terriers,FCS,Southern Conference
/college-football/team/_/id/2643/the-citadel-bulldogs,FCS,Southern Conference
/college-football/team/_/id/2193/east-tennessee-state-buccaneers,FCS,Southern Conference
/college-football/team/_/id/2678/vmi-keydets,FCS,Southern Conference
/college-football/team/_/id/2545/se-louisiana-lions,FCS,Southland Conference
/college-football/team/_/id/2916/incarnate-word-cardinals,FCS,Southland Conference
/college-football/team/_/id/2466/northwestern-state-demons,FCS,Southland Conference
/college-football/team/_/id/2447/nicholls-colonels,FCS,Southland Conference
/college-football/team/_/id/2837/texas-am-commerce-lions,FCS,Southland Conference
/college-football/team/_/id/2377/mcneese-cowboys,FCS,Southland Conference
/college-football/team/_/id/2320/lamar-cardinals,FCS,Southland Conference
/college-football/team/_/id/2277/houston-christian-huskies,FCS,Southland Conference
/college-football/team/_/id/2296/jackson-state-tigers,FCS,Southwestern Athletic Conference
/college-football/team/_/id/50/florida-am-rattlers,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2011/alabama-state-hornets,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2010/alabama-am-bulldogs,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2065/bethune-cookman-wildcats,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2400/mississippi-valley-state-delta-devils,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2504/prairie-view-am-panthers,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2640/texas-southern-tigers,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2582/southern-jaguars,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2016/alcorn-state-braves,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2755/grambling-tigers,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2029/arkansas-pine-bluff-golden-lions,FCS,Southwestern Athletic Conference
/college-football/team/_/id/2000/abilene-christian-wildcats,FCS,Western Athletic Conference
/college-football/team/_/id/2534/sam-houston-bearkats,FCS,Western Athletic Conference
/college-football/team/_/id/2617/stephen-f-austin-lumberjacks,FCS,Western Athletic Conference
/college-football/team/_/id/3101/utah-tech-trailblazers,FCS,Western Athletic Conference
/college-football/team/_/id/253/southern-utah-thunderbirds,FCS,Western Athletic Conference
/college-football/team/_/id/2627/tarleton-texans,FCS,Western Athletic Conference
